SLAB气,SLAB辨捞,SLAB吝樊,SLAB弥檬历厘困摹,楷林备盒,窜困郴鉴辑,乞闭TS,傈窜_沥沥LT,己盒AS,己盒C,己盒B,己盒CA,己盒CU,己盒CR,己盒MO,己盒MN,己盒N,己盒P,己盒S,己盒TOTALAL,己盒SOLAL,己盒V,沥沥_厘涝LT,傈历厘困摹内靛,惯瘤具靛器牢飘,胶墨俏咯何,前疙,岿备盒,沥沥_拘楷累诀瘤矫LT,厘涝柯档,HCR角利备盒
1300,10410,26.46,2GA,2楷林,10.0,255.0,0.0,0.005,0.0019,0,0,0.025,0.02,0.0,0.079,17.0,0.0103,0.0036,0.021,0.019,0.003,9.3,5GG,5A,0,FH,8,6.4,438,0
970,10590,20.08,2GA,2楷林,43.0,306.0,0.0,0.004,0.0026,15,3,0.076,0.07,0.0,0.548,19.0,0.0154,0.0028,0.033,0.031,0.002,6.5,5GG,5A,0,BP,6,-2.6,538,0
1360,7480,19.89,2GA,2楷林,48.0,345.0,0.0,0.005,0.045,0,0,0.009,0.02,0.0,0.186,14.0,0.0095,0.0032,0.031,0.03,0.0,7.1,5GG,5A,0,HR,3,-7.4,462,0
900,11130,19.58,2GA,2楷林,72.0,398.0,0.0,0.004,0.0702,0,0,0.021,0.01,0.0,0.485,31.0,0.0085,0.0027,0.046,0.044,0.0,5.1,5GG,5A,0,BP,7,-6.2,596,0
1260,8740,21.53,2GA,2楷林,61.0,345.0,0.0,0.007,0.0359,10,0,0.023,0.03,0.0,0.23,24.0,0.0119,0.0034,0.032,0.03,0.0,5.1,3GB,5A,0,HR,10,-6.8,567,0
1330,9660,25.12,2GB,2楷林,58.0,460.0,0.0,0.005,0.1661,0,0,0.013,0.01,0.0,0.456,41.0,0.0089,0.0027,0.03,0.028,0.0,17.5,5GG,5A,0,HR,11,7.2,274,1
1470,8890,25.55,2GA,2楷林,10.0,268.0,0.0,0.006,0.0012,0,3,0.018,0.02,0.0,0.068,19.0,0.0094,0.0045,0.038,0.034,0.001,3.4,5GG,5A,0,FH,11,-4.4,626,0
1250,9000,21.99,2GA,2楷林,31.0,447.0,0.0,0.005,0.0573,0,0,0.019,0.01,0.0,0.786,32.0,0.0097,0.0035,0.033,0.031,0.001,6.5,3GB,5A,0,PO,6,-2.7,706,0
1410,11580,31.41,2GC,2楷林,58.0,273.0,7.0,0.006,0.0018,0,0,0.012,0.02,0.0,0.101,18.0,0.0095,0.0033,0.029,0.027,0.001,2.6,2GB,4C,1,GI,10,-7.5,397,0
950,9760,18.13,2GA,2楷林,92.0,333.0,0.0,0.006,0.0389,0,0,0.022,0.02,0.0,0.207,21.0,0.0073,0.0034,0.023,0.022,0.0,9.5,5GG,5A,0,HR,10,0.0,397,0
1190,8640,20.1,2GB,2楷林,61.0,418.0,0.0,0.005,0.1221,0,0,0.021,0.02,0.0,0.438,25.0,0.0112,0.0029,0.018,0.018,0.0,12.2,5GG,5A,0,HR,3,1.8,511,0
990,9880,19.12,2GA,2楷林,33.0,330.0,0.0,0.006,0.0375,0,0,0.017,0.02,0.0,0.197,17.0,0.0086,0.0032,0.022,0.021,0.0,2.7,3GB,5A,0,HR,1,-3.9,683,0
1250,10410,25.44,2GC,2楷林,35.0,421.0,0.0,0.006,0.117,0,0,0.01,0.02,0.0,0.338,25.0,0.0095,0.0028,0.017,0.015,0.0,8.9,5GG,4C,0,HGI,10,-3.1,482,0
1570,7830,24.03,2GC,2楷林,7.0,268.0,0.0,0.005,0.0015,1,0,0.012,0.02,0.0,0.059,23.0,0.0103,0.0033,0.023,0.022,0.002,6.9,5GG,4C,0,GI,3,-3.7,684,0
1280,9260,23.17,2GA,2楷林,18.0,325.0,0.0,0.005,0.0343,0,0,0.018,0.02,0.0,0.198,17.0,0.0123,0.0038,0.018,0.017,0.0,8.0,5GG,5A,0,HR,6,-2.7,582,0
1290,10360,26.13,2GA,2楷林,13.0,333.0,0.0,0.005,0.0378,0,1,0.012,0.02,0.0,0.174,17.0,0.0089,0.0036,0.026,0.025,0.0,16.4,5GG,5A,0,HR,12,6.5,331,0
1090,9450,20.14,2GA,2楷林,107.0,327.0,0.0,0.006,0.0347,0,3,0.012,0.02,0.0,0.188,14.0,0.0082,0.0034,0.024,0.022,0.0,14.7,5GG,5A,0,HR,12,-3.2,237,1
1260,11360,27.98,2GA,2楷林,1.0,325.0,0.0,0.004,0.0364,0,0,0.016,0.02,0.0,0.184,17.0,0.0082,0.0034,0.022,0.022,0.0,9.8,3GB,5A,0,FH,7,9.0,378,0
1390,11670,31.71,2GA,2楷林,36.0,356.0,0.0,0.006,0.0417,13,0,0.014,0.02,0.0,0.201,16.0,0.0058,0.0027,0.022,0.021,0.0,8.8,5GG,5A,0,CR,1,-0.6,583,0
1230,10550,24.96,2GD,2楷林,46.0,485.0,0.0,0.004,0.1838,0,0,0.014,0.01,0.0,0.79,37.0,0.0077,0.0022,0.031,0.03,0.0,17.1,3GB,4C,0,HR,9,6.2,272,1
1100,9840,20.68,2GA,2楷林,78.0,461.0,0.0,0.007,0.0606,0,0,0.02,0.02,0.0,0.809,27.0,0.0106,0.0025,0.032,0.03,0.001,11.7,5GG,5A,0,PO,10,2.0,383,0
1230,9860,23.71,3GC,2楷林,46.0,308.0,0.0,0.005,0.0012,7,0,0.053,0.02,0.0,0.189,13.0,0.0444,0.0093,0.041,0.04,0.001,10.8,3GB,4C,0,GA,6,6.4,348,0
1260,8960,22.07,2GC,2楷林,42.0,463.0,0.0,0.006,0.163,0,6,0.014,0.02,0.0,0.498,27.0,0.0115,0.0029,0.023,0.021,0.0,11.7,5GG,4C,0,HR,1,3.2,534,0
1400,9200,25.18,2GC,2楷林,29.0,297.0,0.0,0.006,0.0188,0,2,0.012,0.02,0.0,0.193,14.0,0.0079,0.0029,0.026,0.024,0.0,7.7,5GG,4C,0,CR,2,-5.1,565,0
1220,6960,16.47,2GC,2楷林,48.0,421.0,2.3,0.004,0.1144,0,0,0.011,0.02,0.0,0.46,28.0,0.011,0.0025,0.02,0.02,0.0,7.7,5GG,4C,1,HR,6,0.8,625,0
1250,8280,20.23,2GA,2楷林,51.0,349.0,0.0,0.004,0.0465,0,1,0.021,0.02,0.0,0.292,22.0,0.0115,0.0032,0.034,0.031,0.001,7.2,5GG,5A,0,HR,8,-4.7,561,0
1490,11860,34.55,2GB,2楷林,9.0,421.0,0.0,0.005,0.0555,0,0,0.013,0.02,0.0,0.828,31.0,0.0114,0.0021,0.029,0.027,0.001,7.4,5GG,5A,0,HR,7,-3.0,496,0
1310,7810,19.68,2GA,2楷林,14.0,270.0,3.9,0.005,0.0013,0,0,0.02,0.02,0.0,0.096,22.0,0.01,0.0045,0.027,0.026,0.0,2.3,3GB,5A,1,CR,10,-12.5,384,0
1110,11850,25.72,2GA,2楷林,87.0,273.0,0.0,0.005,0.0016,0,0,0.021,0.02,0.0,0.059,21.0,0.0093,0.0036,0.039,0.038,0.002,8.3,5GG,5A,0,CR,6,-0.8,580,0
1230,8420,20.25,2GA,2楷林,81.0,324.0,0.0,0.004,0.0341,0,0,0.019,0.02,0.0,0.182,19.0,0.0066,0.0039,0.026,0.025,0.0,10.5,5GG,5A,0,HR,6,1.3,551,0
1180,7850,18.11,2GC,2楷林,40.0,524.0,0.0,0.006,0.1456,0,0,0.012,0.02,0.0,0.797,26.0,0.0126,0.0028,0.024,0.023,0.001,7.7,5GG,4C,0,HR,6,0.5,629,0
1290,10340,26.08,2GA,2楷林,4.0,298.0,0.0,0.006,0.0203,0,0,0.01,0.02,0.0,0.199,19.0,0.0092,0.0027,0.023,0.019,0.0,8.5,5GG,5A,0,CR,4,-1.2,505,0
1410,11780,32.47,2GA,2楷林,28.0,270.0,0.0,0.005,0.0019,0,0,0.018,0.02,0.0,0.09,13.0,0.0092,0.004,0.032,0.031,0.001,4.8,3GB,5A,0,CR,7,-6.3,586,0
1020,9570,19.08,2GA,2楷林,93.0,502.0,0.0,0.005,0.038,18,0,0.018,0.02,0.0,0.196,20.0,0.0077,0.0038,0.023,0.023,0.0,12.1,5GG,5A,0,HR,4,1.6,371,0
1240,11660,28.27,2GC,2楷林,61.0,443.0,0.0,0.005,0.0545,0,0,0.02,0.01,0.0,0.811,29.0,0.0083,0.0033,0.029,0.028,0.001,8.4,5GG,4C,0,PO,7,1.6,495,0
1030,7610,15.32,2GC,2楷林,47.0,352.0,0.0,0.005,0.055,0,0,0.022,0.02,0.0,0.346,31.0,0.0088,0.0031,0.032,0.029,0.001,10.1,5GG,4C,0,CR,5,-1.5,549,0
1290,10620,26.78,2GA,2楷林,53.0,336.0,0.0,0.007,0.0375,0,0,0.009,0.02,0.0,0.204,17.0,0.0069,0.0026,0.023,0.022,0.0,8.4,3GB,5A,0,HGI,4,-0.2,527,0
1510,11850,34.98,2GD,2楷林,14.0,266.0,0.0,0.005,0.0022,0,1,0.027,0.03,0.0,0.072,17.0,0.0085,0.0038,0.034,0.032,0.004,9.9,5GG,4C,0,CR,8,3.4,521,0
1150,7420,16.68,2GB,2楷林,56.0,513.0,0.0,0.007,0.1149,0,0,0.017,0.01,0.0,1.194,37.0,0.007,0.0029,0.023,0.022,0.001,5.0,5GG,5A,0,HGI,12,-3.1,649,0
940,10920,20.07,2GC,2楷林,91.0,473.0,0.0,0.004,0.1463,0,0,0.01,0.02,0.0,0.682,34.0,0.0089,0.0033,0.025,0.024,0.001,6.7,5GG,4C,0,HR,6,2.3,514,0
1260,9390,23.13,2GA,2楷林,43.0,371.0,0.0,0.007,0.0394,17,0,0.01,0.02,0.0,0.208,20.0,0.008,0.0036,0.017,0.016,0.0,9.6,5GG,5A,0,HR,10,-4.6,380,0
1190,11560,26.89,2GA,2楷林,56.0,451.0,0.0,0.005,0.0589,0,0,0.012,0.02,0.0,0.802,31.0,0.0078,0.0021,0.035,0.034,0.001,12.8,5GG,5A,0,PO,4,-1.0,427,0
960,8460,15.88,2GA,2楷林,82.0,453.0,0.0,0.006,0.0609,0,1,0.013,0.02,0.0,0.791,48.0,0.0079,0.0022,0.042,0.041,0.001,8.6,5GG,5A,0,PO,10,-1.3,399,0
1380,11800,31.84,2GA,2楷林,3.0,354.0,0.0,0.005,0.0385,10,0,0.016,0.02,0.0,0.25,19.0,0.0083,0.0036,0.018,0.017,0.0,13.7,5GG,5A,0,GI,1,6.1,333,0
1390,11680,31.74,2GB,2楷林,45.0,528.0,0.0,0.004,0.0757,2,0,0.013,0.02,0.0,0.891,30.0,0.0188,0.0023,0.03,0.029,0.001,5.9,5GG,5A,0,GI,7,-2.0,524,0
1370,10620,27.76,2GD,2楷林,54.0,259.0,12.4,0.004,0.0016,0,0,0.018,0.02,0.0,0.105,16.0,0.0083,0.0031,0.032,0.03,0.002,3.3,3GB,4C,1,HR,4,-6.8,399,0
1300,7960,20.23,2GA,2楷林,19.0,350.0,0.0,0.005,0.0463,0,0,0.015,0.02,0.0,0.292,16.0,0.0104,0.0037,0.022,0.02,0.0,6.6,3GB,5A,0,HR,8,-3.8,639,0
1030,10900,21.95,2GB,2楷林,76.0,514.0,0.0,0.005,0.0758,2,0,0.024,0.03,0.0,0.912,36.0,0.0189,0.0022,0.033,0.032,0.001,10.6,5GG,5A,0,CR,8,1.4,496,0
1220,10060,23.99,2GA,2楷林,38.0,325.0,0.0,0.004,0.0327,0,1,0.02,0.02,0.0,0.198,26.0,0.0084,0.0034,0.039,0.038,0.0,2.7,3GB,5A,0,HR,8,-7.1,601,0
1350,9940,26.23,2GA,2楷林,41.0,340.0,0.0,0.006,0.0405,0,2,0.014,0.02,0.0,0.202,13.0,0.0083,0.0034,0.032,0.031,0.0,6.6,5GG,5A,0,HGI,1,-3.5,579,0
910,10470,18.63,2GC,2楷林,80.0,338.0,0.0,0.005,0.0486,0,1,0.013,0.02,0.0,0.298,28.0,0.01,0.0057,0.03,0.028,0.0,6.9,5GG,4C,0,PO,12,0.0,468,0
950,9990,18.55,2GA,2楷林,72.0,390.0,0.0,0.004,0.0649,0,0,0.013,0.02,0.0,0.488,39.0,0.0144,0.0039,0.05,0.048,0.002,2.0,3GB,5A,0,BP,9,-7.5,673,0
1140,11690,26.05,2GA,2楷林,71.0,266.0,0.0,0.004,0.0021,0,0,0.009,0.02,0.0,0.059,23.0,0.0066,0.0034,0.027,0.024,0.003,8.5,3GB,5A,0,CR,9,-1.4,423,0
1160,11420,25.9,2GC,2楷林,89.0,454.0,0.0,0.006,0.1776,0,0,0.017,0.01,0.0,0.498,37.0,0.0099,0.0033,0.023,0.021,0.0,12.7,5GG,4C,0,HR,3,-3.0,483,0
1380,9940,26.39,2GC,2楷林,7.0,283.0,7.5,0.004,0.0022,0,0,0.01,0.01,0.0,0.147,16.0,0.0096,0.0026,0.033,0.032,0.001,11.7,3GB,4C,1,FH,9,-3.1,243,1
1390,11870,32.26,2GA,2楷林,7.0,326.0,0.0,0.005,0.0357,0,0,0.022,0.02,0.0,0.184,15.0,0.01,0.003,0.028,0.027,0.0,13.4,3GB,5A,0,HR,3,2.8,386,0
1330,11810,30.71,2GC,2楷林,15.0,268.0,0.0,0.004,0.0015,0,0,0.018,0.02,0.0,0.073,14.0,0.0098,0.0037,0.035,0.034,0.001,6.7,5GG,4C,0,GA,9,-3.6,661,0
1340,11700,30.19,2GA,2楷林,7.0,340.0,0.0,0.006,0.0427,0,0,0.009,0.02,0.0,0.193,17.0,0.0091,0.0032,0.021,0.019,0.0,8.0,5GG,5A,0,HGI,12,1.5,500,0
1270,9300,23.09,2GA,2楷林,45.0,323.0,0.0,0.004,0.0317,0,0,0.01,0.01,0.0,0.168,19.0,0.0047,0.0028,0.023,0.022,0.0,15.5,5GG,5A,0,HR,6,4.4,441,0
1280,7520,18.82,2GB,2楷林,54.0,528.0,0.0,0.005,0.1326,0,1,0.011,0.02,0.0,0.869,33.0,0.0106,0.0026,0.016,0.014,0.001,12.2,5GG,5A,0,HGI,12,-0.5,494,0
1040,11810,24.01,3GC,2楷林,66.0,347.0,0.0,0.007,0.053,0,1,0.013,0.02,0.0,0.354,23.0,0.0078,0.0028,0.034,0.032,0.001,7.7,3GB,4C,0,CR,1,-4.0,514,0
1240,9080,22.01,2GA,2楷林,64.0,303.0,0.0,0.005,0.0185,0,0,0.018,0.02,0.0,0.199,19.0,0.0071,0.0041,0.029,0.028,0.0,1.9,3GB,5A,0,CR,5,-3.5,721,0
1470,11690,33.06,2GA,2楷林,10.0,268.0,6.0,0.005,0.0021,0,1,0.029,0.02,0.0,0.096,16.0,0.0096,0.0044,0.031,0.028,0.001,6.2,3GB,5A,1,CR,8,1.0,402,0
900,11700,20.59,2GA,2楷林,59.0,394.0,0.0,0.004,0.0667,0,0,0.016,0.02,0.0,0.476,34.0,0.0108,0.0025,0.044,0.042,0.001,6.1,5GG,5A,0,BP,9,-4.7,584,0
1080,9040,19.09,2GA,2楷林,68.0,331.0,0.0,0.005,0.0372,0,0,0.011,0.01,0.0,0.206,23.0,0.0059,0.003,0.023,0.022,0.0,14.4,5GG,5A,0,HR,12,2.5,266,1
1260,11860,29.21,2GA,2楷林,38.0,315.0,0.0,0.004,0.0016,5,0,0.052,0.02,0.0,0.199,19.0,0.0447,0.0083,0.036,0.034,0.0,6.2,3GB,5A,0,GI,7,-3.5,560,0
1280,9020,22.57,3GC,2楷林,5.0,323.0,0.0,0.006,0.0358,0,0,0.017,0.02,0.0,0.188,16.0,0.0057,0.003,0.024,0.023,0.0,10.5,3GB,4C,0,HR,1,2.7,428,0
1100,11170,24.02,2GB,2楷林,72.0,356.0,0.0,0.006,0.0615,0,0,0.014,0.02,0.0,0.345,32.0,0.0088,0.0027,0.032,0.031,0.0,8.1,5GG,5A,0,CR,2,-6.1,580,0
1150,11620,26.12,2GC,2楷林,50.0,433.0,0.0,0.006,0.1461,0,0,0.016,0.02,0.0,0.467,19.0,0.0106,0.0036,0.024,0.023,0.001,5.0,5GG,4C,0,HR,5,0.3,665,0
1290,7250,18.28,2GB,2楷林,100.0,445.0,0.0,0.005,0.1264,0,0,0.029,0.03,0.0,0.47,32.0,0.0107,0.0036,0.026,0.024,0.0,11.6,5GG,5A,0,HGI,12,-3.0,427,0
1290,8800,22.19,2GA,2楷林,25.0,339.0,0.0,0.005,0.0372,0,0,0.016,0.01,0.0,0.208,25.0,0.0075,0.0028,0.037,0.035,0.001,6.5,3F1,5A,0,HR,11,-6.3,482,0
1450,11740,33.28,2GA,2楷林,33.0,268.0,0.0,0.005,0.0019,0,0,0.018,0.02,0.0,0.089,11.0,0.0104,0.0034,0.029,0.028,0.001,4.6,3GB,5A,0,CR,7,-1.1,687,0
1190,7690,17.89,3GC,2楷林,53.0,343.0,0.0,0.006,0.0459,0,0,0.018,0.02,0.0,0.287,20.0,0.0093,0.003,0.018,0.017,0.0,15.2,3GB,4C,0,HR,10,5.9,386,0
1540,11700,34.88,2GA,2楷林,15.0,270.0,0.0,0.005,0.0017,0,0,0.015,0.02,0.0,0.091,17.0,0.0096,0.0044,0.028,0.027,0.001,5.8,3GB,5A,0,CR,7,-2.4,505,0
1430,8610,23.82,2GA,2楷林,53.0,338.0,0.0,0.005,0.0442,0,0,0.018,0.01,0.0,0.205,25.0,0.0055,0.0037,0.026,0.024,0.0,19.1,5GG,5A,0,FH,7,6.5,476,0
1260,8940,22.02,2GB,2楷林,64.0,420.0,0.0,0.006,0.1175,0,0,0.01,0.02,0.0,0.298,22.0,0.0085,0.0032,0.03,0.029,0.0,7.3,3GB,5A,0,HGI,12,-6.9,485,0
900,9860,17.35,2GB,2楷林,75.0,328.0,0.0,0.004,0.036,0,0,0.022,0.02,0.0,0.197,24.0,0.0061,0.0034,0.031,0.028,0.0,12.5,5GG,5A,0,HR,12,-3.6,402,0
1470,11860,34.08,2GA,2楷林,3.0,270.0,0.0,0.006,0.0014,0,2,0.013,0.02,0.0,0.093,20.0,0.0103,0.0049,0.023,0.021,0.002,6.0,5GG,5A,0,CR,12,2.1,446,0
1410,11760,31.9,2GC,2楷林,13.0,269.0,8.6,0.004,0.0025,0,1,0.021,0.03,0.0,0.095,21.0,0.0106,0.0052,0.025,0.022,0.001,8.1,3GB,4C,1,GI,8,2.7,302,0
1100,10270,22.09,2GA,2楷林,44.0,354.0,0.0,0.005,0.0591,0,0,0.009,0.02,0.0,0.351,28.0,0.0106,0.0031,0.034,0.033,0.0,9.2,5GG,5A,0,CR,12,-4.1,345,0
940,11580,21.05,2GA,2楷林,65.0,397.0,0.0,0.005,0.0694,0,0,0.019,0.03,0.0,0.477,30.0,0.0061,0.0034,0.047,0.044,0.0,2.6,3GB,5A,0,BP,7,-5.6,586,0
1130,11790,26.05,2GB,2楷林,43.0,545.0,0.0,0.004,0.1844,0,0,0.018,0.03,0.0,0.838,29.0,0.0135,0.0033,0.026,0.024,0.0,4.5,3GB,5A,0,HGI,9,-10.8,618,0
1030,11840,23.46,2GC,2楷林,81.0,314.0,14.1,0.005,0.0363,0,0,0.017,0.02,0.0,0.143,15.0,0.0093,0.0037,0.022,0.018,0.0,1.8,3GB,4C,1,HR,6,-2.0,174,1
1270,11530,28.29,2GB,2楷林,45.0,336.0,0.0,0.006,0.0384,0,0,0.027,0.03,0.0,0.205,24.0,0.0077,0.0034,0.022,0.021,0.0,13.5,5GG,5A,0,HGI,4,3.7,379,0
1320,9650,24.5,2GA,2楷林,80.0,304.0,12.0,0.007,0.0019,0,0,0.009,0.05,0.01,0.141,16.0,0.0522,0.0042,0.03,0.028,0.0,3.8,3GB,5A,1,GI,1,-4.6,329,0
1000,11130,21.76,2GA,2楷林,45.0,329.0,0.0,0.008,0.0398,0,0,0.022,0.02,0.0,0.194,31.0,0.0088,0.0041,0.03,0.029,0.0,5.7,3GB,5A,0,BP,4,-7.7,673,0
1340,9400,24.63,2GC,2楷林,5.0,434.0,0.0,0.004,0.0537,0,0,0.015,0.02,0.0,0.788,23.0,0.0133,0.0022,0.035,0.034,0.001,8.3,5GG,4C,0,PO,8,0.9,429,0
1230,9790,23.54,2GB,2楷林,68.0,531.0,0.0,0.005,0.1448,0,0,0.014,0.02,0.0,0.833,24.0,0.0113,0.0026,0.018,0.016,0.001,11.3,5GG,5A,0,HR,6,3.2,548,0
1210,10230,24.2,2GA,2楷林,60.0,443.0,0.0,0.004,0.0501,0,0,0.014,0.02,0.0,0.801,33.0,0.0092,0.0026,0.036,0.034,0.001,7.2,5GG,5A,0,PO,7,-2.3,647,0
1450,9780,27.28,2GA,2楷林,17.0,270.0,11.8,0.007,0.0016,0,1,0.016,0.02,0.0,0.11,15.0,0.0114,0.0037,0.032,0.03,0.002,6.4,3GB,5A,1,GI,2,-4.8,338,0
1260,10630,26.18,2GB,2楷林,43.0,336.0,0.0,0.005,0.0362,0,0,0.009,0.02,0.0,0.192,19.0,0.0097,0.0034,0.026,0.026,0.0,9.9,5GG,5A,0,HGI,9,-2.0,506,0
1210,9750,23.06,2GA,2楷林,29.0,327.0,0.0,0.006,0.0348,0,0,0.01,0.02,0.0,0.201,22.0,0.0086,0.0032,0.024,0.023,0.0,6.7,5GG,5A,0,HR,3,-1.2,436,0
1290,9950,25.09,2GC,2楷林,61.0,323.0,0.0,0.007,0.0362,0,0,0.018,0.02,0.0,0.198,22.0,0.0124,0.0025,0.025,0.023,0.0,5.8,3GB,4C,0,HR,1,-1.6,543,0
950,11360,21.1,2GA,2楷林,56.0,338.0,0.0,0.005,0.0381,0,1,0.011,0.02,0.0,0.261,21.0,0.008,0.0041,0.025,0.024,0.0,6.4,3GB,5A,0,HR,1,0.3,537,0
1060,10180,21.1,2GA,2楷林,65.0,323.0,0.0,0.004,0.0347,0,1,0.016,0.02,0.0,0.185,24.0,0.0082,0.0046,0.032,0.031,0.0,7.6,5GG,5A,0,HR,8,2.3,572,0
1570,11560,34.36,2GA,2楷林,7.0,269.0,11.4,0.004,0.0014,0,0,0.009,0.02,0.0,0.07,13.0,0.0095,0.0036,0.035,0.034,0.002,2.4,3GB,5A,1,GI,4,-6.3,292,1
1410,8730,24.06,2GB,2楷林,62.0,542.0,0.0,0.006,0.1398,0,0,0.018,0.02,0.0,1.186,32.0,0.0088,0.0032,0.023,0.022,0.001,13.9,5GG,5A,0,HR,3,1.2,510,0
1400,11800,31.78,2GA,2楷林,50.0,271.0,8.5,0.006,0.0016,0,2,0.012,0.02,0.0,0.097,19.0,0.0102,0.0037,0.026,0.025,0.001,10.6,3GB,5A,1,CR,10,1.6,250,1
1510,10400,30.7,2GA,2楷林,21.0,264.0,0.0,0.006,0.0016,0,0,0.013,0.02,0.0,0.08,19.0,0.0097,0.0037,0.035,0.033,0.001,14.0,5GG,5A,0,GI,1,3.9,444,0
1020,11530,22.99,2GA,2楷林,84.0,337.0,0.0,0.005,0.0405,0,1,0.019,0.02,0.0,0.293,29.0,0.008,0.0032,0.033,0.03,0.0,17.6,5GG,5A,0,HR,10,6.4,362,0
1570,11400,34.99,2GA,2楷林,3.0,320.0,0.0,0.005,0.0358,0,0,0.021,0.02,0.0,0.147,18.0,0.0104,0.0034,0.026,0.025,0.0,5.6,5GG,5A,0,PO,6,-5.1,402,0
990,11440,22.14,2GA,2楷林,87.0,331.0,0.0,0.006,0.0398,0,0,0.015,0.02,0.0,0.187,25.0,0.0095,0.0029,0.025,0.024,0.0,5.4,5GG,5A,0,HR,1,-3.1,592,0
1110,9330,20.25,2GC,2楷林,31.0,332.0,0.0,0.005,0.0369,0,0,0.014,0.01,0.0,0.187,16.0,0.0068,0.0034,0.026,0.022,0.0,5.7,3GB,4C,0,HR,6,0.5,668,0
940,9180,16.87,2GC,2楷林,62.0,303.0,0.0,0.006,0.0017,16,1,0.064,0.07,0.0,0.556,11.0,0.0142,0.0033,0.026,0.023,0.002,3.6,5GG,4C,0,BP,1,-3.1,521,0
1380,8000,21.24,2GA,2楷林,11.0,259.0,9.0,0.006,0.0019,0,0,0.013,0.02,0.0,0.074,19.0,0.0074,0.0029,0.026,0.026,0.003,8.9,3GB,5A,1,GI,4,-3.9,160,1
1260,9410,23.18,2GA,2楷林,45.0,363.0,0.0,0.005,0.0356,17,0,0.01,0.02,0.0,0.165,20.0,0.0094,0.0027,0.02,0.019,0.0,7.8,3GB,5A,0,HR,7,-2.3,582,0
1240,11280,27.34,3GC,2楷林,82.0,270.0,0.0,0.007,0.0018,0,0,0.018,0.02,0.0,0.094,17.0,0.0087,0.0038,0.026,0.024,0.001,11.2,3GB,4C,0,GI,10,-0.5,353,0
1370,11800,31.6,2GB,2楷林,30.0,516.0,0.0,0.004,0.1488,0,0,0.03,0.02,0.0,0.6,29.0,0.0138,0.0039,0.034,0.032,0.001,10.9,5GG,5A,0,GI,6,-0.2,603,0
1380,11850,31.97,2GC,2楷林,3.0,277.0,0.0,0.005,0.0018,0,0,0.009,0.02,0.0,0.142,23.0,0.0095,0.0039,0.033,0.032,0.004,6.3,5GG,4C,0,CR,8,-1.8,554,0
1180,9320,21.23,2GD,2楷林,75.0,307.0,0.0,0.006,0.0012,5,0,0.052,0.02,0.0,0.192,17.0,0.0443,0.0083,0.044,0.041,0.0,18.3,5GG,4C,0,GA,11,2.8,342,0
1270,11780,29.25,2GC,2楷林,52.0,272.0,0.0,0.004,0.0021,0,0,0.02,0.02,0.0,0.091,12.0,0.0092,0.004,0.028,0.026,0.001,9.0,5GG,4C,0,GI,9,-0.2,448,0
1320,11770,29.89,2GC,2楷林,56.0,341.0,7.9,0.006,0.0393,0,0,0.009,0.02,0.0,0.194,25.0,0.0099,0.0032,0.022,0.02,0.0,9.7,3GB,4C,1,CR,4,0.1,161,1
1030,11860,23.88,2GA,2楷林,77.0,357.0,0.0,0.005,0.0613,0,1,0.017,0.02,0.0,0.358,24.0,0.0096,0.0034,0.034,0.033,0.001,3.4,5GG,5A,0,CR,6,-5.2,569,0
1200,11810,27.71,2GA,2楷林,29.0,446.0,0.0,0.006,0.0038,11,0,0.093,0.02,0.06,0.572,25.0,0.0825,0.0093,0.053,0.052,0.002,7.2,5GG,5A,0,HR,2,0.1,366,0
1280,9250,23.15,2GC,2楷林,18.0,333.0,0.0,0.007,0.0403,0,0,0.026,0.02,0.0,0.191,16.0,0.0066,0.0035,0.022,0.022,0.0,13.5,5GG,4C,0,HR,1,5.9,450,0
1420,8470,23.1,2GB,2楷林,4.0,378.0,0.0,0.005,0.0793,0,1,0.014,0.02,0.0,0.271,24.0,0.0104,0.0037,0.027,0.025,0.0,9.9,3GB,5A,0,HR,12,0.3,612,0
1270,8600,21.35,2GA,2楷林,39.0,281.0,0.0,0.004,0.002,0,0,0.008,0.02,0.0,0.1,11.0,0.0105,0.0027,0.024,0.023,0.001,8.2,5GG,5A,0,CR,4,-2.4,455,0
1310,9840,24.82,2GC,2楷林,39.0,298.0,0.0,0.006,0.0013,0,0,0.1,0.02,0.0,0.14,15.0,0.0168,0.0086,0.038,0.037,0.0,4.1,5GG,4C,0,FH,4,-4.6,727,0
1250,11100,26.69,2GD,2楷林,24.0,452.0,0.0,0.004,0.1751,0,0,0.017,0.02,0.0,0.474,35.0,0.0106,0.0027,0.026,0.026,0.0,7.9,5GG,4C,0,HR,9,-2.3,572,0
1410,9040,24.92,2GC,2楷林,6.0,491.0,0.0,0.004,0.1556,0,0,0.03,0.01,0.0,0.811,37.0,0.0139,0.0026,0.021,0.02,0.001,10.9,3GB,4C,0,HR,9,1.8,564,0
1200,8020,18.81,2GD,2楷林,27.0,392.0,0.0,0.004,0.0762,0,0,0.029,0.02,0.0,0.291,30.0,0.0102,0.0025,0.026,0.025,0.0,7.5,3GB,4C,0,HR,7,-4.7,475,0
1030,9670,19.47,2GD,2楷林,47.0,328.0,0.0,0.005,0.0359,0,0,0.014,0.02,0.0,0.198,19.0,0.0083,0.0033,0.029,0.027,0.0,12.3,5GG,4C,0,HR,2,2.9,330,0
